0.00292969 0.00878906 0.00488281 0.00683594 1 0.00292969 0.00195312 0 0.000976562 0.00292969 
0.00292969 0.00683594 0.00390625 0.144531 0.00390625 1 0.015625 0.00195312 0.00488281 0.0341797 
0.0136719 0.0341797 0.799805 0.0224609 0.0253906 0.0117188 0.000976562 0.00292969 0.00585938 0.228516 
0.0117188 0.0634766 0.0146484 0.5 0.134766 0.0283203 0.0761719 0.00488281 0.208008 0.015625 
0.00488281 0.444336 0.00878906 0.00683594 0.000976562 0 0.000976562 0.571289 0.000976562 0 
0.00195312 0.00390625 1 0.00585938 0 0 0 0.0302734 0 0.00195312 
0.0576172 0.0283203 0.00292969 0.046875 0.00488281 0.0732422 0.799805 0.00195312 0.0654297 0.00390625 
0.143555 0.268555 0.286133 0.0458984 0.0810547 0.0214844 0.00390625 0.00488281 0.00976562 0.162109 
1 0.00976562 0.00488281 0.00195312 0.0126953 0.000976562 0.0107422 0 0.00390625 0.00878906 
0.00390625 0.0126953 1 0.00585938 0.00195312 0.00195312 0 0.00195312 0.000976562 0.0361328 
0 0.0341797 0.0498047 0.138672 0.000976562 0.0107422 0.00683594 0.799805 0.00292969 0.000976562 
0.0869141 0.0595703 0.0078125 0.172852 0.0175781 0.286133 0.268555 0.0146484 0.0761719 0.00878906 
0.0117188 0.0634766 1 0.0166016 0.0107422 0.00390625 0.00195312 0.015625 0.00585938 0.0820312 
0.0292969 0.0976562 0.132812 0.0859375 0.0625 0.151367 0.0205078 0.0107422 0.103516 0.363281 
0.0458984 0.161133 0.0517578 0.266602 0.0458984 0.220703 0.0625 0.0673828 0.0556641 0.0361328 
0.0341797 0.799805 0.0371094 0.0839844 0.0888672 0.0224609 0.0253906 0.0205078 0.0302734 0.0185547 
0.0410156 0.5 0.183594 0.162109 0.0527344 0.0205078 0.0126953 0.0917969 0.0341797 0.0126953 
0.0126953 1 0.0361328 0.0869141 0.0195312 0.0410156 0.0136719 0.0185547 0.00488281 0.00976562 
0.0527344 0.444336 0.134766 0.0595703 0.143555 0.0556641 0.0341797 0.00683594 0.0556641 0.0595703 
0.0488281 0.234375 0.25 0.161133 0.0810547 0.03125 0.0263672 0.03125 0.0859375 0.0556641 
0.0224609 0.331055 0.400391 0.100586 0.0371094 0.0195312 0.00878906 0.0273438 0.0185547 0.0341797 
0.00195312 0.00292969 1 0.00585938 0.00585938 0 0 0.0195312 0.00292969 0.00292969 
0.0683594 0.0527344 0.0927734 0.15332 0.0566406 0.197266 0.0683594 0.0214844 0.0771484 0.210938 
0.0390625 0.666992 0.0654297 0.0957031 0.0742188 0.0253906 0.00683594 0.0126953 0.0117188 0.0273438 
0.0146484 1 0.0195312 0.0410156 0.0771484 0.0107422 0.00585938 0.0146484 0.0078125 0.00878906 
0.128906 0.137695 0.137695 0.0644531 0.400391 0.0322266 0.0136719 0.00683594 0.0322266 0.046875 
0.0253906 0.0888672 0.799805 0.0283203 0.0322266 0.015625 0.0126953 0.0205078 0.0175781 0.129883 
0.0107422 0.112305 0.0205078 0.444336 0.0458984 0.209961 0.15332 0.0078125 0.0595703 0.0136719 
0.0283203 1 0.00585938 0.0078125 0.0263672 0.00390625 0.00585938 0.00390625 0.00390625 0.00488281 
0.00585938 0.666992 0.0576172 0.0390625 0.203125 0.00488281 0.00195312 0.00976562 0.0166016 0.00976562 
0.0292969 0.571289 0.0595703 0.0634766 0.197266 0.0292969 0.0292969 0.0205078 0.0263672 0.0244141 
0.0205078 0.0839844 0.0419922 0.176758 0.0390625 0.400391 0.0253906 0.00585938 0.0605469 0.15625 
0.000976562 0.0107422 0.000976562 1 0.00292969 0.0771484 0.0263672 0.00390625 0.0361328 0.000976562 
0.00585938 0.666992 0.21582 0.0449219 0.0136719 0.015625 0.0078125 0.0449219 0.0078125 0.0146484 
0.0351562 0.666992 0.123047 0.0419922 0.108398 0.0273438 0.0175781 0.0166016 0.03125 0.03125 
0.00195312 0.0283203 1 0.0205078 0.00390625 0.000976562 0 0.0195312 0.000976562 0.00488281 
0.239258 0.307617 0.0361328 0.135742 0.0361328 0.0927734 0.0644531 0.0234375 0.0341797 0.0263672 
0.0078125 0.0595703 0.0078125 0.0322266 1 0.00488281 0.00292969 0.000976562 0.00292969 0.00390625 
0.0673828 0.142578 0.0273438 0.25 0.0136719 0.266602 0.161133 0.0517578 0.0458984 0.00878906 
0.0126953 1 0.0253906 0.0322266 0.105469 0.00585938 0.00292969 0.00585938 0.00488281 0.00585938 
0.0166016 1 0.0234375 0.0683594 0.0527344 0.0078125 0.00390625 0.00488281 0.0107422 0.0136719 
0.400391 0.146484 0.0205078 0.0605469 0.0947266 0.0253906 0.100586 0.00488281 0.137695 0.0322266 
0.0205078 0.103516 0.34082 0.0859375 0.0859375 0.0400391 0.00683594 0.0107422 0.0175781 0.363281 
0.400391 0.15625 0.0644531 0.0732422 0.146484 0.0507812 0.0107422 0.00976562 0.0205078 0.078125 
0.000976562 0.00292969 1 0.00488281 0.000976562 0 0 0.0146484 0 0.00292969 
0.0595703 0.444336 0.0498047 0.0380859 0.391602 0.0205078 0.00390625 0.00292969 0.00683594 0.0136719 
0.00195312 0.223633 0.571289 0.0722656 0.0126953 0.00488281 0.00488281 0.173828 0.00878906 0.00683594 
0.000976562 0.00488281 0.00292969 0.0722656 0.00488281 0.0253906 0.0566406 0.000976562 1 0.00292969 
0.0771484 0.00488281 0.0185547 0.0166016 0.00878906 0.0390625 0.00292969 0 0.00585938 1 
0.00683594 0.0527344 1 0.0224609 0.0234375 0.00292969 0.00292969 0.0234375 0.0136719 0.0146484 
0.125 0.363281 0.0625 0.219727 0.125 0.0488281 0.0214844 0.0224609 0.0253906 0.03125 
0.0527344 0.0673828 0.0078125 0.126953 0.0410156 0.0986328 0.444336 0.00683594 0.15332 0.0078125 
0.0361328 0.571289 0.163086 0.0634766 0.0869141 0.0322266 0.0332031 0.0361328 0.0556641 0.0458984 
0.0166016 0.0488281 0.00878906 0.223633 0.00976562 0.571289 0.18457 0.00585938 0.0283203 0.0166016 
0.00878906 1 0.00976562 0.00976562 0.0302734 0.0126953 0.0078125 0.0175781 0.00195312 0.00292969 
0.000976562 1 0.00390625 0.00292969 0.00585938 0 0 0.00585938 0 0.000976562 
0.0117188 0.799805 0.0234375 0.0693359 0.0888672 0.0107422 0.00976562 0.00976562 0.00878906 0.00683594 
0.0380859 0.25 0.182617 0.182617 0.125 0.0859375 0.0400391 0.0380859 0.0458984 0.0429688 
0.0166016 0.333008 0.0253906 0.177734 0.114258 0.214844 0.0947266 0.0185547 0.00976562 0.0078125 
0.0273438 0.0771484 0.0244141 0.444336 0.0302734 0.286133 0.0986328 0.0126953 0.0634766 0.0273438 
0.799805 0.166992 0.00292969 0.00195312 0.00292969 0.000976562 0.00878906 0.0078125 0.00390625 0.00292969 
0.0078125 0.0263672 0.00878906 0.0283203 1 0.00878906 0.0107422 0.000976562 0.0107422 0.00488281 
0.00195312 1 0.00390625 0.00488281 0.0107422 0.000976562 0.000976562 0.00292969 0.000976562 0.000976562 
0.0175781 0.0595703 0.152344 0.196289 0.0263672 0.222656 0.0166016 0.0810547 0.0527344 0.172852 
0.0820312 0.15332 0.174805 0.112305 0.0498047 0.0683594 0.112305 0.0361328 0.210938 0.0380859 
0.0341797 0.400391 0.331055 0.0537109 0.128906 0.0283203 0.00585938 0.0273438 0.0224609 0.0390625 
0.00390625 0.0390625 0.139648 0.0957031 0.000976562 0.115234 0.0185547 0.666992 0.00683594 0.0195312 
0.0810547 0.0556641 0.0527344 0.444336 0.0341797 0.0341797 0.0341797 0.00390625 0.173828 0.104492 
0.0175781 0.0527344 0.368164 0.0439453 0.00292969 0.00488281 0.00585938 0.571289 0.00976562 0.000976562 
0.0332031 0.117188 0.0351562 0.363281 0.0400391 0.206055 0.0556641 0.00878906 0.0556641 0.0917969 
0.112305 0.444336 0.0185547 0.0869141 0.0302734 0.15332 0.104492 0.0214844 0.0126953 0.0205078 
0.046875 1 0.046875 0.0341797 0.0166016 0.0253906 0.0166016 0.0253906 0.00585938 0.0175781 
0.00585938 0.0839844 0.148438 0.0703125 0.000976562 0.00976562 0.00585938 0.666992 0.00585938 0 
0.0175781 0.571289 0.0556641 0.25293 0.126953 0.0224609 0.00390625 0.0146484 0.0185547 0.0332031 
0.015625 0.666992 0.03125 0.101562 0.0615234 0.0546875 0.0234375 0.0126953 0.0175781 0.0185547 
0.0556641 0.0263672 0.441406 0.0175781 0.015625 0.0146484 0.00292969 0.000976562 0.0214844 0.5 
0.0595703 0.5 0.0458984 0.162109 0.0595703 0.0986328 0.0556641 0.0136719 0.0722656 0.0527344 
0.356445 0.666992 0.0234375 0.0166016 0.0195312 0.00683594 0.00976562 0.0175781 0.0166016 0.0185547 
0.0107422 1 0.0146484 0.0722656 0.00683594 0.0078125 0.0146484 0.0527344 0.00683594 0.00390625 
0.00292969 0.167969 0.0351562 0.666992 0.123047 0.0419922 0.0214844 0.0078125 0.0234375 0.0117188 
0.00683594 1 0.0439453 0.0126953 0.0234375 0.00390625 0.00488281 0.0107422 0.00390625 0.00390625 
0.0166016 0.177734 0.189453 0.333008 0.0507812 0.0888672 0.0205078 0.0449219 0.0507812 0.078125 
0.173828 0.0488281 0.571289 0.00683594 0.0136719 0.0107422 0.0205078 0.0078125 0.0292969 0.15332 
0.00585938 1 0.00878906 0.0205078 0.0595703 0.00292969 0.00292969 0.0078125 0.00488281 0.00488281 
0.00878906 0.269531 0.0410156 0.571289 0.0439453 0.0380859 0.0205078 0.0146484 0.0634766 0.00683594 
0.0253906 0.333008 0.243164 0.0888672 0.0605469 0.0732422 0.0341797 0.0478516 0.0507812 0.107422 
0.0185547 0.0175781 0.00292969 0.0410156 0.0283203 0.0361328 1 0.00195312 0.0566406 0.00195312 
0.0556641 0.133789 0.0859375 0.182617 0.235352 0.0859375 0.0458984 0.0185547 0.0917969 0.118164 
0.00585938 1 0.0595703 0.0185547 0.0302734 0.00976562 0.0078125 0.0107422 0.0078125 0.00878906 
0.128906 0.114258 0.400391 0.137695 0.0644531 0.0175781 0.0078125 0.0322266 0.0507812 0.0888672 
0.0234375 0.0175781 0.294922 0.0214844 0.00976562 0.0136719 0.000976562 0.000976562 0.00976562 0.666992 
0.0576172 0.400391 0.100586 0.188477 0.0947266 0.0449219 0.0371094 0.0449219 0.0507812 0.0253906 
0.161133 0.103516 0.0859375 0.25 0.125 0.110352 0.0292969 0.0263672 0.0517578 0.0810547 
0.00683594 0.799805 0.0185547 0.115234 0.189453 0.0107422 0.00683594 0.0107422 0.0175781 0.00878906 
0.000976562 1 0.0078125 0.00292969 0.0078125 0 0 0.00683594 0 0.000976562 
0.0126953 0.0556641 0.110352 0.0664062 0.00488281 0.320312 0.0585938 0.363281 0.0146484 0.0292969 
0.0888672 0.0117188 0.0537109 0.0126953 0.00683594 0.0390625 0.00488281 0 0.0146484 0.799805 
0.0146484 0.0146484 0.00292969 0.078125 0.00292969 0.799805 0.166992 0.00292969 0.0175781 0.0078125 
0.571289 0.0410156 0.0869141 0.0673828 0.0244141 0.0439453 0.0136719 0.00488281 0.0332031 0.209961 
0.0400391 0.207031 0.151367 0.266602 0.0712891 0.0917969 0.0361328 0.0380859 0.0488281 0.0810547 
0.0117188 0.0175781 0.00292969 0.0546875 0.00585938 0.245117 0.666992 0.000976562 0.0449219 0.00390625 
0.00390625 1 0.0107422 0.00976562 0.0361328 0.00195312 0.000976562 0.00488281 0.000976562 0.00195312 
0.0761719 0.268555 0.0595703 0.286133 0.0488281 0.0595703 0.0595703 0.0273438 0.111328 0.0332031 
0.00976562 0.799805 0.0205078 0.0449219 0.115234 0.0107422 0.0078125 0.0078125 0.0078125 0.00683594 
0.0302734 0.400391 0.100586 0.146484 0.128906 0.0605469 0.0371094 0.0322266 0.0693359 0.0693359 
0.00292969 0.0107422 1 0.00585938 0.0185547 0 0 0.0175781 0.00195312 0.00488281 
0.0439453 0.0458984 0.0205078 0.0986328 0.0410156 0.0410156 0.0771484 0.00488281 0.571289 0.0722656 
0.571289 0.325195 0.0439453 0.0283203 0.0722656 0.00683594 0.00292969 0.00488281 0.0078125 0.0488281 
0.0166016 0.0917969 0.0527344 0.286133 0.0527344 0.152344 0.0673828 0.0078125 0.18457 0.0869141 
0.0283203 0.799805 0.078125 0.046875 0.100586 0.0195312 0.00292969 0.0078125 0.00976562 0.0390625 
0.186523 0.0927734 0.0166016 0.164062 0.0136719 0.0878906 0.307617 0.0185547 0.105469 0.0175781 
0.00195312 1 0.00292969 0.00390625 0.00976562 0 0 0.00390625 0.000976562 0.000976562 
0.00292969 0.0634766 1 0.0253906 0.0078125 0.0166016 0.00195312 0.00976562 0.0078125 0.0820312 
0.5 0.104492 0.0722656 0.104492 0.0292969 0.0527344 0.0195312 0.0166016 0.0283203 0.0761719 
0.00878906 0.0302734 1 0.0263672 0.0175781 0.000976562 0.000976562 0.0263672 0.00390625 0.00390625 
0.0634766 0.0253906 0.00195312 0.00878906 0.00195312 0.0410156 1 0.00195312 0.0117188 0.00292969 
0.0253906 1 0.0927734 0.0205078 0.0498047 0.00878906 0.00585938 0.0117188 0.00976562 0.0205078 
0.046875 0.0107422 1 0.0107422 0.0078125 0.00195312 0.00195312 0.00390625 0.0175781 0.119141 
0.0380859 0.0214844 0.0078125 0.0341797 0.0117188 0.236328 0.5 0.00390625 0.152344 0.0263672 
0.441406 0.5 0.0205078 0.0126953 0.0429688 0.00585938 0.0146484 0.0107422 0.015625 0.0107422 
0.196289 0.0810547 0.119141 0.0722656 0.444336 0.0205078 0.00976562 0.00292969 0.0185547 0.126953 
0.078125 0.0537109 0.00292969 0.0195312 0.000976562 0.0537109 0.799805 0.000976562 0.0078125 0.00683594 
0.000976562 0.0166016 1 0.0166016 0.00878906 0.000976562 0 0.0224609 0.00195312 0.00488281 
0.0273438 0.400391 0.121094 0.242188 0.0341797 0.0947266 0.0419922 0.0507812 0.0234375 0.0537109 
0.00488281 0.00878906 0.00292969 0.258789 0.00390625 0.799805 0.0195312 0.00292969 0.00976562 0.0175781 
0.0224609 0.363281 0.0625 0.300781 0.151367 0.0224609 0.00292969 0.00488281 0.0292969 0.0625 
0.444336 0.0927734 0.237305 0.0527344 0.0429688 0.0214844 0.00292969 0.00390625 0.00878906 0.143555 
0.0810547 0.196289 0.0869141 0.125977 0.222656 0.119141 0.0673828 0.0263672 0.0595703 0.0488281 
0.00488281 0.105469 0.00292969 1 0.0107422 0.0341797 0.0234375 0.0361328 0.015625 0.00390625 
0.00585938 1 0.0166016 0.0175781 0.0986328 0.00292969 0.000976562 0.00292969 0.00292969 0.00390625 
0.0771484 0.154297 0.046875 0.307617 0.0527344 0.164062 0.0722656 0.0566406 0.0498047 0.0322266 
0.0136719 0.125977 0.152344 0.196289 0.0117188 0.18457 0.0078125 0.0458984 0.00878906 0.286133 
0.0429688 0.151367 0.103516 0.266602 0.0917969 0.110352 0.0361328 0.0332031 0.0712891 0.0917969 
0.015625 0.203125 0.0371094 0.0507812 0.666992 0.00878906 0.00683594 0.00390625 0.0166016 0.00488281 
0.00488281 1 0.0361328 0.0205078 0.015625 0.00292969 0.00195312 0.0283203 0.00292969 0.00488281 
0.00195312 0.015625 1 0.0234375 0.00683594 0.00195312 0 0.0126953 0.00195312 0.0195312 
0.0478516 0.0322266 0.0136719 0.201172 0.0146484 0.228516 0.333008 0.00878906 0.12207 0.0126953 
0.0117188 0.356445 0.0195312 0.0136719 0.666992 0.00195312 0.000976562 0.00195312 0 0.00390625 
0.0507812 0.333008 0.166992 0.0419922 0.3125 0.0253906 0.00683594 0.00488281 0.0253906 0.0390625 
0.0234375 1 0.0283203 0.0566406 0.0927734 0.0136719 0.00683594 0.0107422 0.00585938 0.0078125 
0.0166016 0.0253906 1 0.0322266 0.0634766 0.00488281 0.00292969 0.0322266 0.0166016 0.0527344 
0.0361328 0.444336 0.0771484 0.0869141 0.0869141 0.0595703 0.0107422 0.0107422 0.0595703 0.18457 
0.0488281 0.0292969 0.00195312 0.172852 0.0673828 0.183594 0.5 0.000976562 0.0263672 0.0117188 
0.0263672 0.5 0.0634766 0.172852 0.142578 0.0244141 0.0175781 0.0429688 0.0380859 0.0195312 
0.0234375 0.0654297 0.0107422 0.0839844 0.0136719 0.0390625 0.666992 0.00390625 0.123047 0.00683594 
0.0458984 0.151367 0.0488281 0.266602 0.0517578 0.151367 0.0976562 0.0380859 0.110352 0.0429688 
0.0107422 0.236328 0.5 0.195312 0.0136719 0.0361328 0.00488281 0.0722656 0.00878906 0.0292969 
0.00683594 0.799805 0.00683594 0.0107422 0.00292969 0 0.00292969 0.258789 0 0 
0.0263672 0.5 0.00976562 0.0410156 0.414062 0.00683594 0.00878906 0.00292969 0.0117188 0.00683594 
0.0126953 0.666992 0.0703125 0.0791016 0.0957031 0.015625 0.0126953 0.0126953 0.0273438 0.0214844 
0.00195312 0.00195312 1 0.00195312 0.00195312 0 0 0.00683594 0.000976562 0.00292969 
0.0917969 0.0556641 0.0107422 0.117188 0.0166016 0.0488281 0.300781 0.00683594 0.363281 0.0166016 
0.0273438 0.363281 0.0351562 0.34082 0.103516 0.0380859 0.0224609 0.0107422 0.0517578 0.0292969 
0.00195312 1 0.00488281 0.00878906 0.015625 0.000976562 0.000976562 0.00585938 0.00195312 0.00195312 
0.00292969 1 0.0205078 0.0341797 0.0410156 0.00292969 0.00292969 0.00976562 0.00878906 0.00585938 
0.00292969 1 0.00390625 0.00488281 0.0195312 0.000976562 0.000976562 0.00390625 0.000976562 0.000976562 
0.0585938 0.363281 0.194336 0.0917969 0.0585938 0.0625 0.0488281 0.0664062 0.0458984 0.0380859 
0.0292969 0.286133 0.0195312 0.236328 0.0917969 0.143555 0.0244141 0.00488281 0.0810547 0.0810547 
0.0595703 0.208008 0.0761719 0.0634766 0.5 0.0429688 0.0126953 0.00683594 0.0146484 0.0205078 
0.0605469 0.105469 0.0263672 0.271484 0.0244141 0.307617 0.135742 0.0410156 0.0771484 0.0214844 
0.0605469 0.0419922 0.00878906 0.114258 0.0693359 0.107422 0.214844 0.00195312 0.333008 0.0732422 
0.0136719 0.210938 0.307617 0.210938 0.174805 0.0126953 0.00878906 0.0498047 0.0302734 0.0214844 
0.0488281 0.0488281 0.5 0.0673828 0.162109 0.0244141 0.0234375 0.00976562 0.0673828 0.0810547 
0.00390625 1 0.0078125 0.00683594 0.0078125 0.00195312 0.000976562 0.00488281 0.000976562 0.00292969 
0.799805 0.0185547 0.0253906 0.0107422 0.0263672 0.00390625 0.00683594 0 0.00976562 0.100586 
0.00390625 0.0449219 0.0185547 0.666992 0.0253906 0.115234 0.0351562 0.00292969 0.0703125 0.0146484 
0.00390625 0.0253906 1 0.0234375 0.0175781 0.00390625 0.00195312 0.0283203 0.0117188 0.0302734 
0.0322266 0.19043 0.130859 0.157227 0.0449219 0.0839844 0.115234 0.0107422 0.167969 0.0693359 
0.126953 0.15332 0.134766 0.173828 0.163086 0.0722656 0.0263672 0.0263672 0.0820312 0.0722656 
0.0107422 0.0976562 0.0117188 0.363281 0.0136719 0.265625 0.234375 0.00878906 0.0664062 0.00585938 
0.0419922 0.0371094 0.115234 0.0195312 0.0078125 0.0576172 0.0078125 0 0.0224609 0.799805 
0.0263672 0.0673828 0.00976562 0.112305 0.00585938 0.269531 0.571289 0.00683594 0.0205078 0.00488281 
0.00488281 1 0.00390625 0.0078125 0.0302734 0.000976562 0.000976562 0.00292969 0.000976562 0.00195312 
0.0107422 0.00976562 0.000976562 0.0175781 0.0117188 0.0136719 0.666992 0.000976562 0.356445 0.00195312 
0.0175781 0.571289 0.0361328 0.197266 0.0527344 0.0380859 0.0244141 0.00585938 0.0673828 0.0263672 
0.0078125 0.15332 0.571289 0.0673828 0.134766 0.00292969 0.0214844 0.0244141 0.0986328 0.0214844 
0.15625 0.400391 0.0419922 0.0888672 0.078125 0.0390625 0.0507812 0.0322266 0.100586 0.0283203 
0.0722656 0.307617 0.0927734 0.186523 0.112305 0.0683594 0.0605469 0.0498047 0.0820312 0.0341797 
0.0605469 0.100586 0.0390625 0.228516 0.107422 0.0341797 0.0947266 0.0126953 0.333008 0.0322266 
0.0371094 0.400391 0.0537109 0.242188 0.166016 0.0419922 0.0273438 0.015625 0.0537109 0.046875 
